"date","symbol","close"
"2015-07-29","GOOG","631.929993"
"2015-07-30","GOOG","632.590027"
"2015-07-31","GOOG","625.609985"
"2015-08-03","GOOG","631.210022"
"2015-08-04","GOOG","629.25"
"2015-08-05","GOOG","643.780029"
"2015-08-06","GOOG","642.679993"
"2015-08-07","GOOG","635.299988"
"2015-08-10","GOOG","633.72998"
"2015-08-11","GOOG","660.780029"
"2015-08-12","GOOG","659.559998"
"2015-08-13","GOOG","656.450012"
"2015-08-14","GOOG","657.119995"
"2015-08-17","GOOG","660.869995"
"2015-08-18","GOOG","656.130005"
"2015-08-19","GOOG","660.900024"
"2015-08-20","GOOG","646.830017"
"2015-08-21","GOOG","612.47998"
"2015-08-24","GOOG","589.609985"
"2015-08-25","GOOG","582.059998"
"2015-08-26","GOOG","628.619995"
"2015-08-27","GOOG","637.609985"
"2015-08-28","GOOG","630.380005"
"2015-08-31","GOOG","618.25"
"2015-09-01","GOOG","597.789978"
"2015-09-02","GOOG","614.340027"
"2015-09-03","GOOG","606.25"
"2015-09-04","GOOG","600.700012"
"2015-09-08","GOOG","614.659973"
"2015-09-09","GOOG","612.719971"
"2015-09-10","GOOG","621.349976"
"2015-09-11","GOOG","625.77002"
"2015-09-14","GOOG","623.23999"
"2015-09-15","GOOG","635.140015"
"2015-09-16","GOOG","635.97998"
"2015-09-17","GOOG","642.900024"
"2015-09-18","GOOG","629.25"
"2015-09-21","GOOG","635.440002"
"2015-09-22","GOOG","622.690002"
"2015-09-23","GOOG","622.359985"
"2015-09-24","GOOG","625.799988"
"2015-09-25","GOOG","611.969971"
"2015-09-28","GOOG","594.890015"
"2015-09-29","GOOG","594.969971"
"2015-09-30","GOOG","608.419983"
"2015-10-01","GOOG","611.289978"
"2015-10-02","GOOG","626.909973"
"2015-10-05","GOOG","641.469971"
"2015-10-06","GOOG","645.440002"
"2015-10-07","GOOG","642.359985"
"2015-10-08","GOOG","639.159973"
"2015-10-09","GOOG","643.609985"
"2015-10-12","GOOG","646.669983"
"2015-10-13","GOOG","652.299988"
"2015-10-14","GOOG","651.159973"
"2015-10-15","GOOG","661.73999"
"2015-10-16","GOOG","662.200012"
"2015-10-19","GOOG","666.099976"
"2015-10-20","GOOG","650.280029"
"2015-10-21","GOOG","642.609985"
"2015-10-22","GOOG","651.789978"
"2015-10-23","GOOG","702.0"
"2015-10-26","GOOG","712.780029"
"2015-10-27","GOOG","708.48999"
"2015-10-28","GOOG","712.950012"
"2015-10-29","GOOG","716.919983"
"2015-10-30","GOOG","710.809998"
"2015-11-02","GOOG","721.109985"
"2015-11-03","GOOG","722.159973"
"2015-11-04","GOOG","728.109985"
"2015-11-05","GOOG","731.25"
"2015-11-06","GOOG","733.76001"
"2015-11-09","GOOG","724.890015"
"2015-11-10","GOOG","728.320007"
"2015-11-11","GOOG","735.400024"
"2015-11-12","GOOG","731.22998"
"2015-11-13","GOOG","717.0"
"2015-11-16","GOOG","728.960022"
"2015-11-17","GOOG","725.299988"
"2015-11-18","GOOG","740.0"
"2015-11-19","GOOG","738.409973"
"2015-11-20","GOOG","756.599976"
"2015-11-23","GOOG","755.97998"
"2015-11-24","GOOG","748.280029"
"2015-11-25","GOOG","748.150024"
"2015-11-27","GOOG","750.26001"
"2015-11-30","GOOG","742.599976"
"2015-12-01","GOOG","767.039978"
"2015-12-02","GOOG","762.380005"
"2015-12-03","GOOG","752.539978"
"2015-12-04","GOOG","766.809998"
"2015-12-07","GOOG","763.25"
"2015-12-08","GOOG","762.369995"
"2015-12-09","GOOG","751.609985"
"2015-12-10","GOOG","749.460022"
"2015-12-11","GOOG","738.869995"
"2015-12-14","GOOG","747.77002"
"2015-12-15","GOOG","743.400024"
"2015-12-16","GOOG","758.090027"
"2015-12-17","GOOG","749.429993"
"2015-12-18","GOOG","739.309998"
"2015-12-21","GOOG","747.77002"
"2015-12-22","GOOG","750.0"
"2015-12-23","GOOG","750.309998"
"2015-12-24","GOOG","748.400024"
"2015-12-28","GOOG","762.51001"
"2015-12-29","GOOG","776.599976"
"2015-12-30","GOOG","771.0"
"2015-12-31","GOOG","758.880005"
"2016-01-04","GOOG","741.840027"
"2016-01-05","GOOG","742.580017"
"2016-01-06","GOOG","743.619995"
"2016-01-07","GOOG","726.390015"
"2016-01-08","GOOG","714.469971"
"2016-01-11","GOOG","716.030029"
"2016-01-12","GOOG","726.070007"
"2016-01-13","GOOG","700.559998"
"2016-01-14","GOOG","714.719971"
"2016-01-15","GOOG","694.450012"
"2016-01-19","GOOG","701.789978"
"2016-01-20","GOOG","698.450012"
"2016-01-21","GOOG","706.590027"
"2016-01-22","GOOG","725.25"
"2016-01-25","GOOG","711.669983"
"2016-01-26","GOOG","713.039978"
"2016-01-27","GOOG","699.98999"
"2016-01-28","GOOG","730.960022"
"2016-01-29","GOOG","742.950012"
"2016-02-01","GOOG","752.0"
"2016-02-02","GOOG","764.650024"
"2016-02-03","GOOG","726.950012"
"2016-02-04","GOOG","708.01001"
"2016-02-05","GOOG","683.570007"
"2016-02-08","GOOG","682.73999"
"2016-02-09","GOOG","678.109985"
"2016-02-10","GOOG","684.119995"
"2016-02-11","GOOG","683.109985"
"2016-02-12","GOOG","682.400024"
"2016-02-16","GOOG","691.0"
"2016-02-17","GOOG","708.400024"
"2016-02-18","GOOG","697.349976"
"2016-02-19","GOOG","700.909973"
"2016-02-22","GOOG","706.460022"
"2016-02-23","GOOG","695.849976"
"2016-02-24","GOOG","699.559998"
"2016-02-25","GOOG","705.75"
"2016-02-26","GOOG","705.070007"
"2016-02-29","GOOG","697.77002"
"2016-03-01","GOOG","718.809998"
"2016-03-02","GOOG","718.849976"
"2016-03-03","GOOG","712.419983"
"2016-03-04","GOOG","710.890015"
"2016-03-07","GOOG","695.159973"
"2016-03-08","GOOG","693.969971"
"2016-03-09","GOOG","705.23999"
"2016-03-10","GOOG","712.820007"
"2016-03-11","GOOG","726.820007"
"2016-03-14","GOOG","730.48999"
"2016-03-15","GOOG","728.330017"
"2016-03-16","GOOG","736.090027"
"2016-03-17","GOOG","737.780029"
"2016-03-18","GOOG","737.599976"
"2016-03-21","GOOG","742.090027"
"2016-03-22","GOOG","740.75"
"2016-03-23","GOOG","738.059998"
"2016-03-24","GOOG","735.299988"
"2016-03-28","GOOG","733.530029"
"2016-03-29","GOOG","744.77002"
"2016-03-30","GOOG","750.530029"
"2016-03-31","GOOG","744.950012"
"2016-04-01","GOOG","749.909973"
"2016-04-04","GOOG","745.289978"
"2016-04-05","GOOG","737.799988"
"2016-04-06","GOOG","745.690002"
"2016-04-07","GOOG","740.280029"
"2016-04-08","GOOG","739.150024"
"2016-04-11","GOOG","736.099976"
"2016-04-12","GOOG","743.090027"
"2016-04-13","GOOG","751.719971"
"2016-04-14","GOOG","753.200012"
"2016-04-15","GOOG","759.0"
"2016-04-18","GOOG","766.609985"
"2016-04-19","GOOG","753.929993"
"2016-04-20","GOOG","752.669983"
"2016-04-21","GOOG","759.140015"
"2016-04-22","GOOG","718.77002"
"2016-04-25","GOOG","723.150024"
"2016-04-26","GOOG","708.140015"
"2016-04-27","GOOG","705.840027"
"2016-04-28","GOOG","691.02002"
"2016-04-29","GOOG","693.01001"
"2016-05-02","GOOG","698.210022"
"2016-05-03","GOOG","692.359985"
"2016-05-04","GOOG","695.700012"
"2016-05-05","GOOG","701.429993"
"2016-05-06","GOOG","711.119995"
"2016-05-09","GOOG","712.900024"
"2016-05-10","GOOG","723.179993"
"2016-05-11","GOOG","715.289978"
"2016-05-12","GOOG","713.309998"
"2016-05-13","GOOG","710.830017"
"2016-05-16","GOOG","716.48999"
"2016-05-17","GOOG","706.22998"
"2016-05-18","GOOG","706.630005"
"2016-05-19","GOOG","700.320007"
"2016-05-20","GOOG","709.73999"
"2016-05-23","GOOG","704.23999"
"2016-05-24","GOOG","720.090027"
"2016-05-25","GOOG","725.27002"
"2016-05-26","GOOG","724.119995"
"2016-05-27","GOOG","732.659973"
"2016-05-31","GOOG","735.719971"
"2016-06-01","GOOG","734.150024"
"2016-06-02","GOOG","730.400024"
"2016-06-03","GOOG","722.340027"
"2016-06-06","GOOG","716.549988"
"2016-06-07","GOOG","716.650024"
"2016-06-08","GOOG","728.280029"
"2016-06-09","GOOG","728.580017"
"2016-06-10","GOOG","719.409973"
"2016-06-13","GOOG","718.359985"
"2016-06-14","GOOG","718.27002"
"2016-06-15","GOOG","718.919983"
"2016-06-16","GOOG","710.359985"
"2016-06-17","GOOG","691.719971"
"2016-06-20","GOOG","693.710022"
"2016-06-21","GOOG","695.940002"
"2016-06-22","GOOG","697.460022"
"2016-06-23","GOOG","701.869995"
"2016-06-24","GOOG","675.219971"
"2016-06-27","GOOG","668.26001"
"2016-06-28","GOOG","680.039978"
"2016-06-29","GOOG","684.109985"
"2016-06-30","GOOG","692.099976"
"2016-07-01","GOOG","699.210022"
"2016-07-05","GOOG","694.950012"
"2016-07-06","GOOG","697.77002"
"2016-07-07","GOOG","695.359985"
"2016-07-08","GOOG","705.630005"
"2016-07-11","GOOG","715.090027"
"2016-07-12","GOOG","720.640015"
"2016-07-13","GOOG","716.97998"
"2016-07-14","GOOG","720.950012"
"2016-07-15","GOOG","719.849976"
"2016-07-18","GOOG","733.780029"
"2016-07-19","GOOG","736.960022"
"2016-07-20","GOOG","741.190002"
"2016-07-21","GOOG","738.630005"
"2016-07-22","GOOG","742.73999"
"2016-07-25","GOOG","739.77002"
"2016-07-26","GOOG","738.419983"
"2016-07-27","GOOG","741.77002"
"2016-07-28","GOOG","745.909973"
"2016-07-29","GOOG","768.789978"
"2016-08-01","GOOG","772.880005"
"2016-08-02","GOOG","771.070007"
"2016-08-03","GOOG","773.179993"
"2016-08-04","GOOG","771.609985"
"2016-08-05","GOOG","782.219971"
"2016-08-08","GOOG","781.76001"
"2016-08-09","GOOG","784.26001"
"2016-08-10","GOOG","784.679993"
"2016-08-11","GOOG","784.849976"
"2016-08-12","GOOG","783.219971"
"2016-08-15","GOOG","782.440002"
"2016-08-16","GOOG","777.140015"
"2016-08-17","GOOG","779.909973"
"2016-08-18","GOOG","777.5"
"2016-08-19","GOOG","775.419983"
"2016-08-22","GOOG","772.150024"
"2016-08-23","GOOG","772.080017"
"2016-08-24","GOOG","769.640015"
"2016-08-25","GOOG","769.409973"
"2016-08-26","GOOG","769.539978"
"2016-08-29","GOOG","772.150024"
"2016-08-30","GOOG","769.090027"
"2016-08-31","GOOG","767.049988"
"2016-09-01","GOOG","768.780029"
"2016-09-02","GOOG","771.460022"
"2016-09-06","GOOG","780.080017"
"2016-09-07","GOOG","780.349976"
"2016-09-08","GOOG","775.320007"
"2016-09-09","GOOG","759.659973"
"2016-09-12","GOOG","769.02002"
"2016-09-13","GOOG","759.690002"
"2016-09-14","GOOG","762.48999"
"2016-09-15","GOOG","771.76001"
"2016-09-16","GOOG","768.880005"
"2016-09-19","GOOG","765.700012"
"2016-09-20","GOOG","771.409973"
"2016-09-21","GOOG","776.219971"
"2016-09-22","GOOG","787.210022"
"2016-09-23","GOOG","786.900024"
"2016-09-26","GOOG","774.210022"
"2016-09-27","GOOG","783.01001"
"2016-09-28","GOOG","781.559998"
"2016-09-29","GOOG","775.01001"
"2016-09-30","GOOG","777.289978"
"2016-10-03","GOOG","772.559998"
"2016-10-04","GOOG","776.429993"
"2016-10-05","GOOG","776.469971"
"2016-10-06","GOOG","776.859985"
"2016-10-07","GOOG","775.080017"
"2016-10-10","GOOG","785.940002"
"2016-10-11","GOOG","783.070007"
"2016-10-12","GOOG","786.140015"
"2016-10-13","GOOG","778.190002"
"2016-10-14","GOOG","778.530029"
"2016-10-17","GOOG","779.960022"
"2016-10-18","GOOG","795.26001"
"2016-10-19","GOOG","801.5"
"2016-10-20","GOOG","796.969971"
"2016-10-21","GOOG","799.369995"
"2016-10-24","GOOG","813.109985"
"2016-10-25","GOOG","807.669983"
"2016-10-26","GOOG","799.070007"
"2016-10-27","GOOG","795.349976"
"2016-10-28","GOOG","795.369995"
"2016-10-31","GOOG","784.539978"
"2016-11-01","GOOG","783.609985"
"2016-11-02","GOOG","768.700012"
"2016-11-03","GOOG","762.130005"
"2016-11-04","GOOG","762.02002"
"2016-11-07","GOOG","782.52002"
"2016-11-08","GOOG","790.51001"
"2016-11-09","GOOG","785.309998"
"2016-11-10","GOOG","762.559998"
"2016-11-11","GOOG","754.02002"
"2016-11-14","GOOG","736.080017"
"2016-11-15","GOOG","758.48999"
"2016-11-16","GOOG","764.47998"
"2016-11-17","GOOG","771.22998"
"2016-11-18","GOOG","760.539978"
"2016-11-21","GOOG","769.200012"
"2016-11-22","GOOG","768.27002"
"2016-11-23","GOOG","760.98999"
"2016-11-25","GOOG","761.679993"
"2016-11-28","GOOG","768.23999"
"2016-11-29","GOOG","770.840027"
"2016-11-30","GOOG","758.039978"
"2016-12-01","GOOG","747.919983"
"2016-12-02","GOOG","750.5"
"2016-12-05","GOOG","762.52002"
"2016-12-06","GOOG","759.109985"
"2016-12-07","GOOG","771.190002"
"2016-12-08","GOOG","776.419983"
"2016-12-09","GOOG","789.289978"
"2016-12-12","GOOG","789.27002"
"2016-12-13","GOOG","796.099976"
"2016-12-14","GOOG","797.070007"
"2016-12-15","GOOG","797.849976"
"2016-12-16","GOOG","790.799988"
"2016-12-19","GOOG","794.200012"
"2016-12-20","GOOG","796.419983"
"2016-12-21","GOOG","794.559998"
"2016-12-22","GOOG","791.26001"
"2016-12-23","GOOG","789.909973"
"2016-12-27","GOOG","791.549988"
"2016-12-28","GOOG","785.049988"
"2016-12-29","GOOG","782.789978"
"2016-12-30","GOOG","771.820007"
